Timestamp,Flowrate (L/min),B2 - General - TGS2610 - V,B2 - General - TGS2611 - V,B2 - General - TGS2612 - V,B2 - General - MQ9_b - V,B2 - BME680 - temperature - °C,B2 - BME680 - temperature - V,B2 - BME680 - pressure - KPa,B2 - BME680 - pressure - V,B2 - BME680 - humidity - %,B2 - BME680 - humidity - V,B2 - BME680 - gas - Kohms,B2 - BME680 - gas - V,B2 - SGP41 - SRAW_VOC - raw,B2 - SGP41 - SRAW_NOx - raw,B1 - General - TGS2600 - V,B1 - General - TGS2602 - V,B1 - General - TGS2603 - V,B1 - General - MQ2 - V,B1 - Multichannel Gas Sensor - GM102B (NO2) - ppm,B1 - Multichannel Gas Sensor - GM102B (NO2) - V,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - ppm,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - V,B1 - Multichannel Gas Sensor - GM502B (VOC) - ppm,B1 - Multichannel Gas Sensor - GM502B (VOC) - V,B1 - Multichannel Gas Sensor - GM702B (CO) - ppm,B1 - Multichannel Gas Sensor - GM702B (CO) - V,B1 - SGP30 - tVOC - ppb,B1 - SGP30 - tVOC - V,B1 - SGP30 - CO2eq - ppm,B1 - SGP30 - CO2eq - V,B1 - BME688 - temperature - °C,B1 - BME688 - temperature - V,B1 - BME688 - pressure - KPa,B1 - BME688 - pressure - V,B1 - BME688 - humidity - %,B1 - BME688 - humidity - V,B1 - BME688 - gas - Kohms,B1 - BME688 - gas - V,B1 - Formaldehyde - hcho - ppb,B1 - Formaldehyde - hcho - V,B1 - Formaldehyde - humidity - %,B1 - Formaldehyde - humidity - V,B1 - Formaldehyde - temperature - °C,B1 - Formaldehyde - temperature - V
16-07-2025 11:45:40,4.0,1.18,0.18,0.45,0.19,23.17 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,90.81 Kohms,0.19,31989,0,2.04,1.95,2.96,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,352 ppb,0.019,879ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.78 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.28 %,0.82,24.57 °C,2.07
16-07-2025 11:45:45,4.0,1.23,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.20 Kohms,0.19,31992,0,1.89,1.94,2.94,0.33,256 ppm,0.83,363 ppm,1.17,108 ppm,0.35,109 ppm,0.35,360 ppb,0.019,890ppm,0.03,25.81 °C,1.72,94.73 KPa,2.67,35.78 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:45:50,4.0,1.67,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.01 %,0.96,91.10 Kohms,0.19,31983,0,1.92,1.93,2.93,0.32,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,109 ppm,0.35,354 ppb,0.019,882ppm,0.03,25.81 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.29 %,0.82,24.57 °C,2.07
16-07-2025 11:45:55,4.0,1.98,0.18,0.45,0.18,23.17 °C,1.66,94.72 KPa,2.67,29.01 %,0.96,91.10 Kohms,0.19,31986,0,1.98,1.94,2.93,0.33,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,357 ppb,0.019,870ppm,0.03,25.81 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,8.40 ppb,0.026,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:46:00,4.0,1.81,0.18,0.45,0.19,23.17 °C,1.66,94.72 KPa,2.67,29.01 %,0.96,90.71 Kohms,0.19,31983,0,1.86,1.95,2.94,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,362 ppb,0.019,877ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.78 %,1.15,12946.86 Kohms,27.19,8.40 ppb,0.026,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:46:05,4.0,1.38,0.18,0.44,0.17,23.18 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.20 Kohms,0.19,31997,0,1.97,1.93,2.94,0.31,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,109 ppm,0.35,352 ppb,0.019,879ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.28 %,0.82,24.57 °C,2.07
16-07-2025 11:46:10,4.0,1.13,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.00 Kohms,0.19,31990,0,1.91,1.95,2.94,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,362 ppb,0.019,887ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:46:15,4.0,1.31,0.17,0.44,0.17,23.17 °C,1.66,94.71 KPa,2.67,29.04 %,0.96,91.60 Kohms,0.19,31996,0,1.95,1.95,2.93,0.32,256 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,354 ppb,0.019,889ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.78 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.28 %,0.82,24.57 °C,2.07
16-07-2025 11:46:20,4.0,1.77,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.03 %,0.96,91.60 Kohms,0.19,31982,0,1.98,1.96,2.97,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,351 ppb,0.019,888ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,8.00 ppb,0.026,25.29 %,0.82,24.57 °C,2.07
16-07-2025 11:46:25,4.0,2.0,0.17,0.44,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.03 %,0.96,91.70 Kohms,0.19,31976,0,1.98,1.93,2.94,0.33,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,354 ppb,0.019,892ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,8.00 ppb,0.026,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:46:30,4.0,1.61,0.18,0.45,0.19,23.18 °C,1.66,94.72 KPa,2.67,29.03 %,0.96,91.10 Kohms,0.19,31987,0,1.86,1.95,2.96,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,362 ppb,0.019,906ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.29 %,0.82,24.56 °C,2.07
16-07-2025 11:46:35,4.0,1.13,0.17,0.44,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.06 %,0.96,91.20 Kohms,0.19,31998,0,2.04,1.93,2.96,0.32,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,359 ppb,0.019,892ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:46:40,4.0,1.48,0.17,0.44,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.05 %,0.96,91.20 Kohms,0.19,31990,0,1.81,1.95,2.95,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,365 ppb,0.020,873ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.29 %,0.82,24.57 °C,2.07
16-07-2025 11:46:45,4.0,1.93,0.18,0.44,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.03 %,0.96,91.70 Kohms,0.19,31968,0,2.07,1.94,2.93,0.35,256 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,355 ppb,0.019,881ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.30 %,0.82,24.57 °C,2.07
16-07-2025 11:46:50,4.0,1.84,0.18,0.44,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.50 Kohms,0.19,31991,0,1.82,1.96,2.94,0.32,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,108 ppm,0.35,364 ppb,0.020,896ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:46:55,4.0,1.25,0.19,0.44,0.17,23.18 °C,1.66,94.72 KPa,2.67,29.03 %,0.96,91.50 Kohms,0.19,31992,0,2.06,1.96,2.93,0.32,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,364 ppb,0.020,883ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:47:00,4.0,1.22,0.17,0.44,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.60 Kohms,0.19,31990,0,1.8,1.96,2.97,0.33,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,109 ppm,0.35,350 ppb,0.019,883ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.29 %,0.82,24.56 °C,2.07
16-07-2025 11:47:05,4.0,1.76,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.10 Kohms,0.19,31995,0,2.08,1.95,2.96,0.35,256 ppm,0.83,364 ppm,1.17,107 ppm,0.35,109 ppm,0.35,360 ppb,0.019,895ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.31 %,0.82,24.58 °C,2.07
16-07-2025 11:47:10,4.0,1.99,0.19,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.01 %,0.96,91.20 Kohms,0.19,31997,0,1.79,1.96,2.97,0.32,256 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,357 ppb,0.019,874ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.30 %,0.82,24.56 °C,2.07
16-07-2025 11:47:15,4.0,1.64,0.18,0.44,0.18,23.17 °C,1.66,94.72 KPa,2.67,29.00 %,0.96,91.80 Kohms,0.19,31988,0,2.07,1.96,2.93,0.35,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,108 ppm,0.35,366 ppb,0.020,884ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:47:20,4.0,1.2,0.17,0.44,0.17,23.17 °C,1.66,94.72 KPa,2.67,29.01 %,0.96,91.30 Kohms,0.19,31992,0,1.85,1.95,2.94,0.33,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,109 ppm,0.35,367 ppb,0.020,895ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:47:25,4.0,1.2,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.01 %,0.96,91.30 Kohms,0.19,32010,0,2.05,1.95,2.93,0.32,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,367 ppb,0.020,898ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.30 %,0.82,24.57 °C,2.07
16-07-2025 11:47:30,4.0,1.61,0.18,0.44,0.18,23.17 °C,1.66,94.72 KPa,2.67,29.03 %,0.96,91.20 Kohms,0.19,31991,0,1.84,1.93,2.94,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,367 ppb,0.020,882ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.83 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.31 %,0.82,24.57 °C,2.07
16-07-2025 11:47:35,4.0,1.92,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.04 %,0.96,91.60 Kohms,0.19,31989,0,2.08,1.93,2.97,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,377 ppb,0.020,890ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.78 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.31 %,0.82,24.57 °C,2.07
16-07-2025 11:47:40,4.0,1.72,0.17,0.44,0.17,23.18 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.70 Kohms,0.19,31976,0,1.83,1.93,2.97,0.35,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,108 ppm,0.35,362 ppb,0.019,878ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.82 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:47:45,4.0,1.46,0.18,0.45,0.19,23.18 °C,1.66,94.72 KPa,2.67,29.01 %,0.96,91.30 Kohms,0.19,32008,0,2.08,1.94,2.96,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,362 ppb,0.019,867ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.84 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.31 %,0.82,24.59 °C,2.07
16-07-2025 11:47:50,4.0,1.18,0.18,0.44,0.18,23.17 °C,1.66,94.71 KPa,2.67,29.02 %,0.96,91.70 Kohms,0.19,31986,0,1.84,1.93,2.97,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,359 ppb,0.019,868ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.84 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.32 %,0.82,24.58 °C,2.07
16-07-2025 11:47:55,4.0,1.17,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.01 %,0.96,91.60 Kohms,0.19,32000,0,1.98,1.96,2.96,0.32,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,107 ppm,0.35,357 ppb,0.019,895ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.82 %,1.15,12946.86 Kohms,27.19,8.00 ppb,0.026,25.32 %,0.82,24.58 °C,2.07
16-07-2025 11:48:00,4.0,1.32,0.17,0.44,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.00 %,0.96,91.50 Kohms,0.19,31997,0,1.97,1.94,2.96,0.32,256 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,370 ppb,0.020,905ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.82 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:48:05,4.0,1.59,0.17,0.44,0.18,23.17 °C,1.66,94.71 KPa,2.67,28.99 %,0.92,91.90 Kohms,0.19,31996,0,1.93,1.94,2.94,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,360 ppb,0.019,878ppm,0.03,25.82 °C,1.72,94.73 KPa,2.67,35.84 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.32 %,0.82,24.58 °C,2.07
16-07-2025 11:48:10,4.0,1.77,0.19,0.44,0.18,23.17 °C,1.66,94.71 KPa,2.67,28.96 %,0.92,91.40 Kohms,0.19,32003,0,1.94,1.92,2.94,0.33,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,109 ppm,0.35,367 ppb,0.020,879ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.84 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.30 %,0.82,24.57 °C,2.07
16-07-2025 11:48:15,4.0,1.87,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,28.96 %,0.92,92.00 Kohms,0.19,31981,0,1.92,1.93,2.94,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,362 ppb,0.019,883ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.82 %,1.15,12946.86 Kohms,27.19,7.20 ppb,0.023,25.32 %,0.82,24.58 °C,2.07
16-07-2025 11:48:20,4.0,1.88,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,28.98 %,0.92,91.40 Kohms,0.19,32002,0,2.01,1.93,2.94,0.32,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,363 ppb,0.019,875ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.82 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.31 %,0.82,24.58 °C,2.07
16-07-2025 11:48:25,4.0,1.93,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.00 %,0.92,91.70 Kohms,0.19,31984,0,1.85,1.95,2.94,0.32,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,365 ppb,0.020,883ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.20 ppb,0.023,25.31 %,0.82,24.57 °C,2.07
16-07-2025 11:48:30,4.0,1.91,0.18,0.44,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.00 %,0.92,91.90 Kohms,0.19,31980,0,2.04,1.93,2.97,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,362 ppb,0.019,879ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.82 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.31 %,0.82,24.57 °C,2.07
16-07-2025 11:48:35,4.0,1.83,0.18,0.45,0.19,23.18 °C,1.66,94.72 KPa,2.67,29.01 %,0.96,91.30 Kohms,0.19,31994,0,1.82,1.94,2.94,0.32,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,369 ppb,0.020,899ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.82 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.31 %,0.82,24.59 °C,2.07
16-07-2025 11:48:40,4.0,1.64,0.18,0.44,0.17,23.18 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.30 Kohms,0.19,32012,0,2.09,1.93,2.94,0.35,256 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,369 ppb,0.020,877ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,8.00 ppb,0.026,25.31 %,0.82,24.59 °C,2.07
16-07-2025 11:48:45,4.0,1.42,0.18,0.45,0.19,23.18 °C,1.66,94.72 KPa,2.67,29.03 %,0.96,92.11 Kohms,0.19,31994,0,1.81,1.93,2.94,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,364 ppb,0.020,888ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,8.00 ppb,0.026,25.32 %,0.82,24.58 °C,2.07
16-07-2025 11:48:51,4.0,1.25,0.18,0.45,0.19,23.18 °C,1.66,94.72 KPa,2.67,29.04 %,0.96,91.90 Kohms,0.19,32004,0,2.07,1.95,2.94,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,361 ppb,0.019,878ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,8.00 ppb,0.026,25.30 %,0.82,24.57 °C,2.07
16-07-2025 11:48:56,4.0,1.15,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.03 %,0.96,91.40 Kohms,0.19,31983,0,1.92,1.94,2.94,0.32,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,374 ppb,0.020,894ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.82 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.31 %,0.82,24.58 °C,2.07
16-07-2025 11:49:01,4.0,1.24,0.18,0.44,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.05 %,0.96,91.50 Kohms,0.19,32005,0,1.88,1.93,2.94,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,352 ppb,0.019,888ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:49:06,4.0,1.47,0.19,0.45,0.18,23.18 °C,1.66,94.71 KPa,2.67,29.03 %,0.96,91.60 Kohms,0.19,32000,0,2.0,1.93,2.97,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,109 ppm,0.35,372 ppb,0.020,890ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.30 %,0.82,24.57 °C,2.07
16-07-2025 11:49:11,4.0,1.67,0.18,0.44,0.18,23.18 °C,1.66,94.71 KPa,2.67,29.03 %,0.96,91.50 Kohms,0.19,31994,0,1.83,1.94,2.94,0.32,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,364 ppb,0.020,883ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.31 %,0.82,24.57 °C,2.07
16-07-2025 11:49:16,4.0,1.83,0.18,0.45,0.18,23.19 °C,1.66,94.72 KPa,2.67,29.05 %,0.96,91.10 Kohms,0.19,32005,0,2.08,1.94,2.95,0.35,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,108 ppm,0.35,359 ppb,0.019,872ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.31 %,0.82,24.59 °C,2.07
16-07-2025 11:49:21,4.0,1.95,0.17,0.44,0.18,23.19 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.70 Kohms,0.19,32000,0,1.83,1.93,2.96,0.31,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,364 ppb,0.020,881ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:49:26,4.0,1.92,0.18,0.44,0.17,23.18 °C,1.66,94.71 KPa,2.67,29.03 %,0.96,91.10 Kohms,0.19,31994,0,2.02,1.95,2.96,0.32,257 ppm,0.83,363 ppm,1.17,108 ppm,0.35,109 ppm,0.35,360 ppb,0.019,893ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:49:31,4.0,1.7,0.17,0.44,0.18,23.19 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,92.00 Kohms,0.19,31976,0,1.91,1.96,2.94,0.35,257 ppm,0.83,363 ppm,1.17,108 ppm,0.35,109 ppm,0.35,367 ppb,0.020,887ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.31 %,0.82,24.58 °C,2.07
16-07-2025 11:49:36,4.0,1.46,0.18,0.45,0.18,23.19 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.70 Kohms,0.19,32010,0,1.86,1.93,2.97,0.34,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,109 ppm,0.35,359 ppb,0.019,878ppm,0.03,25.83 °C,1.72,94.72 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.30 %,0.82,24.57 °C,2.07
16-07-2025 11:49:41,4.0,1.31,0.17,0.45,0.18,23.19 °C,1.66,94.72 KPa,2.67,29.01 %,0.96,92.11 Kohms,0.19,31998,0,2.08,1.93,2.95,0.32,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,108 ppm,0.35,367 ppb,0.020,889ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:49:46,4.0,1.2,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.60 Kohms,0.19,31987,0,1.82,1.94,2.96,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,363 ppb,0.019,894ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.78 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.30 %,0.82,24.59 °C,2.07
16-07-2025 11:49:51,4.0,1.18,0.19,0.45,0.18,23.19 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.80 Kohms,0.19,31986,0,2.02,1.95,2.97,0.32,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,109 ppm,0.35,369 ppb,0.020,892ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:49:56,4.0,1.29,0.18,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.02 %,0.96,91.70 Kohms,0.19,32007,0,1.92,1.94,2.94,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,109 ppm,0.35,369 ppb,0.020,888ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.78 %,1.15,12946.86 Kohms,27.19,8.00 ppb,0.026,25.30 %,0.82,24.59 °C,2.07
16-07-2025 11:50:01,4.0,1.54,0.18,0.45,0.18,23.18 °C,1.66,94.71 KPa,2.67,29.02 %,0.96,91.40 Kohms,0.19,31982,0,1.87,1.95,2.94,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,109 ppm,0.35,370 ppb,0.020,911ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:50:06,4.0,1.76,0.18,0.44,0.17,23.18 °C,1.66,94.72 KPa,2.67,29.03 %,0.96,91.20 Kohms,0.19,31995,0,2.0,1.96,2.97,0.33,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,109 ppm,0.35,370 ppb,0.020,894ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.78 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.29 %,0.82,24.59 °C,2.07
