Timestamp,Flowrate (L/min),B2 - General - TGS2610 - V,B2 - General - TGS2611 - V,B2 - General - TGS2612 - V,B2 - General - MQ9_b - V,B2 - BME680 - temperature - °C,B2 - BME680 - temperature - V,B2 - BME680 - pressure - KPa,B2 - BME680 - pressure - V,B2 - BME680 - humidity - %,B2 - BME680 - humidity - V,B2 - BME680 - gas - Kohms,B2 - BME680 - gas - V,B2 - SGP41 - SRAW_VOC - raw,B2 - SGP41 - SRAW_NOx - raw,B1 - General - TGS2600 - V,B1 - General - TGS2602 - V,B1 - General - TGS2603 - V,B1 - General - MQ2 - V,B1 - Multichannel Gas Sensor - GM102B (NO2) - ppm,B1 - Multichannel Gas Sensor - GM102B (NO2) - V,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - ppm,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - V,B1 - Multichannel Gas Sensor - GM502B (VOC) - ppm,B1 - Multichannel Gas Sensor - GM502B (VOC) - V,B1 - Multichannel Gas Sensor - GM702B (CO) - ppm,B1 - Multichannel Gas Sensor - GM702B (CO) - V,B1 - SGP30 - tVOC - ppb,B1 - SGP30 - tVOC - V,B1 - SGP30 - CO2eq - ppm,B1 - SGP30 - CO2eq - V,B1 - BME688 - temperature - °C,B1 - BME688 - temperature - V,B1 - BME688 - pressure - KPa,B1 - BME688 - pressure - V,B1 - BME688 - humidity - %,B1 - BME688 - humidity - V,B1 - BME688 - gas - Kohms,B1 - BME688 - gas - V,B1 - Formaldehyde - hcho - ppb,B1 - Formaldehyde - hcho - V,B1 - Formaldehyde - humidity - %,B1 - Formaldehyde - humidity - V,B1 - Formaldehyde - temperature - °C,B1 - Formaldehyde - temperature - V
16-07-2025 14:48:37,1.0,2.05,0.19,0.46,0.19,24.77 °C,1.69,94.67 KPa,2.67,29.40 %,0.96,83.81 Kohms,0.18,31600,0,2.06,1.96,2.82,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,504 ppb,0.027,1210ppm,0.04,26.54 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.50 %,0.82,26.08 °C,2.17
16-07-2025 14:48:42,1.0,2.04,0.18,0.45,0.18,24.77 °C,1.69,94.67 KPa,2.67,29.39 %,0.96,83.31 Kohms,0.17,31592,0,1.78,1.97,2.82,0.33,259 ppm,0.84,405 ppm,1.31,112 ppm,0.36,94 ppm,0.30,512 ppb,0.028,1223ppm,0.05,26.54 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.51 %,0.82,26.08 °C,2.17
16-07-2025 14:48:47,1.0,1.86,0.18,0.45,0.18,24.78 °C,1.69,94.67 KPa,2.67,29.39 %,0.96,83.98 Kohms,0.18,31600,0,2.11,1.97,2.79,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,519 ppb,0.028,1213ppm,0.05,26.54 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.52 %,0.82,26.07 °C,2.17
16-07-2025 14:48:52,1.0,1.49,0.19,0.46,0.19,24.77 °C,1.69,94.66 KPa,2.67,29.38 %,0.96,83.81 Kohms,0.18,31598,0,1.8,1.96,2.79,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,95 ppm,0.31,511 ppb,0.028,1220ppm,0.05,26.54 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,30.80 ppb,0.099,25.51 %,0.82,26.07 °C,2.17
16-07-2025 14:48:57,1.0,1.23,0.19,0.46,0.19,24.78 °C,1.69,94.66 KPa,2.67,29.38 %,0.96,83.14 Kohms,0.17,31603,0,2.08,1.97,2.79,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,517 ppb,0.028,1221ppm,0.05,26.54 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.51 %,0.82,26.08 °C,2.17
16-07-2025 14:49:02,1.0,1.12,0.19,0.45,0.18,24.78 °C,1.69,94.66 KPa,2.67,29.39 %,0.96,83.56 Kohms,0.18,31591,0,1.88,1.97,2.81,0.36,259 ppm,0.84,405 ppm,1.31,112 ppm,0.36,94 ppm,0.30,513 ppb,0.028,1234ppm,0.05,26.54 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.51 %,0.82,26.07 °C,2.17
16-07-2025 14:49:07,1.0,1.37,0.18,0.45,0.18,24.78 °C,1.69,94.66 KPa,2.67,29.39 %,0.96,83.81 Kohms,0.18,31599,0,2.0,1.95,2.79,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,504 ppb,0.027,1208ppm,0.04,26.54 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.50 %,0.82,26.07 °C,2.17
16-07-2025 14:49:12,1.0,1.87,0.18,0.45,0.18,24.78 °C,1.69,94.66 KPa,2.67,29.38 %,0.96,83.64 Kohms,0.18,31584,0,1.94,1.94,2.79,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,509 ppb,0.027,1221ppm,0.05,26.55 °C,1.74,94.68 KPa,2.67,37.32 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.49 %,0.82,26.08 °C,2.17
16-07-2025 14:49:17,1.0,2.08,0.18,0.45,0.18,24.78 °C,1.69,94.66 KPa,2.67,29.38 %,0.96,83.31 Kohms,0.17,31610,0,1.91,1.96,2.82,0.34,259 ppm,0.84,405 ppm,1.31,112 ppm,0.36,94 ppm,0.30,519 ppb,0.028,1211ppm,0.04,26.55 °C,1.74,94.68 KPa,2.67,37.33 %,1.22,12946.86 Kohms,27.19,30.80 ppb,0.099,25.51 %,0.82,26.09 °C,2.17
16-07-2025 14:49:22,1.0,1.49,0.18,0.45,0.18,24.78 °C,1.69,94.66 KPa,2.67,29.39 %,0.96,83.48 Kohms,0.18,31600,0,2.02,1.95,2.79,0.34,260 ppm,0.84,406 ppm,1.31,111 ppm,0.36,94 ppm,0.30,518 ppb,0.028,1223ppm,0.05,26.55 °C,1.74,94.68 KPa,2.67,37.33 %,1.22,12946.86 Kohms,27.19,31.20 ppb,0.102,25.51 %,0.82,26.08 °C,2.17
16-07-2025 14:49:27,1.0,1.09,0.19,0.46,0.19,24.78 °C,1.69,94.67 KPa,2.67,29.38 %,0.96,83.64 Kohms,0.18,31606,0,1.82,1.96,2.79,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,514 ppb,0.028,1213ppm,0.05,26.55 °C,1.74,94.68 KPa,2.67,37.33 %,1.22,12946.86 Kohms,27.19,31.40 ppb,0.102,25.52 %,0.82,26.08 °C,2.17
16-07-2025 14:49:32,1.0,1.55,0.18,0.45,0.18,24.78 °C,1.69,94.66 KPa,2.67,29.38 %,0.96,83.23 Kohms,0.17,31601,0,2.09,1.94,2.82,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,514 ppb,0.028,1208ppm,0.04,26.55 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.60 ppb,0.102,25.51 %,0.82,26.08 °C,2.17
16-07-2025 14:49:37,1.0,2.06,0.18,0.45,0.18,24.78 °C,1.69,94.67 KPa,2.67,29.39 %,0.96,83.31 Kohms,0.17,31579,0,1.77,1.95,2.81,0.33,259 ppm,0.84,406 ppm,1.31,113 ppm,0.36,95 ppm,0.31,516 ppb,0.028,1209ppm,0.04,26.54 °C,1.74,94.68 KPa,2.67,37.33 %,1.22,12946.86 Kohms,27.19,31.40 ppb,0.102,25.50 %,0.82,26.08 °C,2.17
16-07-2025 14:49:42,1.0,1.95,0.19,0.45,0.18,24.78 °C,1.69,94.67 KPa,2.67,29.39 %,0.96,83.39 Kohms,0.18,31598,0,2.1,1.94,2.78,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,95 ppm,0.31,514 ppb,0.028,1218ppm,0.05,26.54 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.40 ppb,0.102,25.51 %,0.82,26.08 °C,2.17
16-07-2025 14:49:47,1.0,1.33,0.18,0.45,0.18,24.78 °C,1.69,94.67 KPa,2.67,29.39 %,0.96,83.64 Kohms,0.18,31598,0,1.83,1.94,2.81,0.34,259 ppm,0.84,405 ppm,1.31,112 ppm,0.36,94 ppm,0.30,509 ppb,0.027,1198ppm,0.04,26.55 °C,1.74,94.68 KPa,2.67,37.32 %,1.22,12946.86 Kohms,27.19,31.40 ppb,0.102,25.51 %,0.82,26.08 °C,2.17
16-07-2025 14:49:52,1.0,1.13,0.18,0.46,0.18,24.79 °C,1.69,94.67 KPa,2.67,29.38 %,0.96,83.64 Kohms,0.18,31603,0,1.96,1.97,2.78,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,95 ppm,0.31,509 ppb,0.027,1214ppm,0.05,26.55 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.60 ppb,0.102,25.51 %,0.82,26.09 °C,2.17
16-07-2025 14:49:57,1.0,1.72,0.19,0.45,0.18,24.79 °C,1.69,94.67 KPa,2.67,29.39 %,0.96,83.81 Kohms,0.18,31594,0,2.04,1.94,2.8,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,95 ppm,0.31,508 ppb,0.027,1199ppm,0.04,26.55 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.60 ppb,0.102,25.51 %,0.82,26.08 °C,2.17
16-07-2025 14:50:02,1.0,2.11,0.19,0.46,0.19,24.79 °C,1.69,94.67 KPa,2.67,29.39 %,0.96,83.73 Kohms,0.18,31592,0,1.81,1.97,2.82,0.34,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,95 ppm,0.31,513 ppb,0.028,1219ppm,0.05,26.55 °C,1.74,94.68 KPa,2.67,37.33 %,1.22,12946.86 Kohms,27.19,31.80 ppb,0.102,25.50 %,0.82,26.08 °C,2.17
16-07-2025 14:50:07,1.0,1.62,0.19,0.46,0.19,24.80 °C,1.69,94.67 KPa,2.67,29.39 %,0.96,84.06 Kohms,0.18,31606,0,2.12,1.94,2.78,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,95 ppm,0.31,514 ppb,0.028,1202ppm,0.04,26.54 °C,1.74,94.68 KPa,2.67,37.32 %,1.22,12946.86 Kohms,27.19,31.60 ppb,0.102,25.50 %,0.82,26.07 °C,2.17
16-07-2025 14:50:12,1.0,1.13,0.18,0.46,0.18,24.80 °C,1.69,94.67 KPa,2.67,29.37 %,0.96,83.31 Kohms,0.17,31595,0,1.81,1.95,2.8,0.33,259 ppm,0.84,405 ppm,1.31,112 ppm,0.36,94 ppm,0.30,516 ppb,0.028,1213ppm,0.05,26.55 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,31.40 ppb,0.102,25.50 %,0.82,26.08 °C,2.17
16-07-2025 14:50:17,1.0,1.38,0.18,0.46,0.19,24.80 °C,1.69,94.67 KPa,2.67,29.37 %,0.96,83.81 Kohms,0.18,31599,0,1.98,1.95,2.81,0.34,260 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,510 ppb,0.028,1192ppm,0.04,26.55 °C,1.74,94.68 KPa,2.67,37.33 %,1.22,12946.86 Kohms,27.19,31.20 ppb,0.102,25.50 %,0.82,26.08 °C,2.17
16-07-2025 14:50:22,1.0,1.97,0.19,0.46,0.19,24.80 °C,1.69,94.67 KPa,2.67,29.40 %,0.96,83.81 Kohms,0.18,31578,0,2.05,1.96,2.81,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,95 ppm,0.31,504 ppb,0.027,1196ppm,0.04,26.55 °C,1.74,94.68 KPa,2.67,37.33 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.49 %,0.82,26.08 °C,2.17
16-07-2025 14:50:27,1.0,1.8,0.18,0.46,0.19,24.84 °C,1.69,94.67 KPa,2.67,29.34 %,0.96,83.73 Kohms,0.18,31583,0,1.78,1.95,2.81,0.33,260 ppm,0.84,406 ppm,1.31,112 ppm,0.36,95 ppm,0.31,511 ppb,0.028,1209ppm,0.04,26.55 °C,1.74,94.68 KPa,2.67,37.33 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.51 %,0.82,26.09 °C,2.17
16-07-2025 14:50:32,1.0,1.99,0.19,0.46,0.19,24.84 °C,1.69,94.67 KPa,2.67,29.34 %,0.96,83.56 Kohms,0.18,31582,0,2.09,1.97,2.82,0.36,259 ppm,0.84,405 ppm,1.31,112 ppm,0.36,94 ppm,0.30,514 ppb,0.028,1218ppm,0.05,26.55 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.20 ppb,0.102,25.50 %,0.82,26.09 °C,2.17
16-07-2025 14:50:37,1.0,2.07,0.19,0.46,0.19,24.84 °C,1.69,94.66 KPa,2.67,29.33 %,0.96,83.64 Kohms,0.18,31582,0,1.81,1.95,2.81,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,509 ppb,0.027,1204ppm,0.04,26.56 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.20 ppb,0.102,25.51 %,0.82,26.08 °C,2.17
16-07-2025 14:50:42,1.0,2.0,0.19,0.45,0.18,24.84 °C,1.69,94.67 KPa,2.67,29.34 %,0.96,83.73 Kohms,0.18,31593,0,2.1,1.95,2.81,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,95 ppm,0.31,501 ppb,0.027,1211ppm,0.04,26.56 °C,1.74,94.68 KPa,2.67,37.33 %,1.22,12946.86 Kohms,27.19,31.20 ppb,0.102,25.50 %,0.82,26.09 °C,2.17
